,Date,mode_of_purchase,sporting_equipment,store,estimated_spending,number_of_items_bought
637,2019-08-10,order,pilates,east,849.6450000000001,13
638,2019-08-10,order,basketball,east,572.394,7
639,2019-08-10,order,football,east,752.454,7
640,2019-08-10,order,hiking/trekking,east,6020.773999999999,74
641,2019-08-10,order,tennis,east,573.508,12
643,2019-08-10,order,football,south,214.154,5
644,2019-08-10,order,crosstrain,south,443.543,7
645,2019-08-10,physical_collection,diving,west,42.282,3
646,2019-08-10,order,golf,south,52.074,1
647,2019-08-10,physical_collection,football,west,47.607,3
648,2019-08-10,order,pilates,south,394.554,11
649,2019-08-10,order,yoga,south,443.287,6
650,2019-08-10,order,others,east,55.846000000000004,1
651,2019-08-10,order,fitness,east,1417.217,26
652,2019-08-10,order,hiking/trekking,south,3031.402,53
653,2019-08-10,order,swimming,south,1020.4440000000001,14
654,2019-08-10,order,trail,south,243.031,3
655,2019-08-10,order,surfing,south,396.773,9
656,2019-08-10,order,kayak/sup,east,213.18,4
657,2019-08-10,order,golf,east,70.28200000000001,1
658,2019-08-10,order,yoga,east,884.1270000000001,6
659,2019-08-10,order,jog/run,east,2765.752,36
660,2019-08-10,order,rugby,east,19.997,3
661,2019-08-10,order,squash,south,11.306999999999999,1
662,2019-08-10,physical_collection,hiking/trekking,west,210.72600000000003,2
663,2019-08-10,order,squash,east,17.53,1
664,2019-08-10,order,boxing,east,96.38300000000001,3
665,2019-08-10,physical_collection,others,west,17.512,4
667,2019-08-10,order,diving,south,341.893,6
668,2019-08-10,physical_collection,cycling,west,369.356,2
669,2019-08-10,order,cycling,south,53.335,4
670,2019-08-10,order,basketball,south,396.78000000000003,6
671,2019-08-10,order,jog/run,south,2050.123,27
672,2019-08-10,order,table_tennis,east,41.206,2
673,2019-08-10,order,unknown,south,58.58200000000001,1
674,2019-08-10,order,volleyball,south,24.287,3
675,2019-08-10,order,climbing,east,230.387,5
676,2019-08-10,physical_collection,surfing,west,15.125,2
677,2019-08-10,order,table_tennis,south,10.884,3
678,2019-08-10,order,climbing,south,15.356,2
679,2019-08-10,order,skate/roller,east,661.397,2
680,2019-08-10,physical_collection,crosstrain,west,214.635,3
682,2019-08-10,physical_collection,swimming,west,36.816,5
684,2019-08-10,order,unknown,east,34.583,2
685,2019-08-10,order,surfing,east,549.905,9
686,2019-08-10,physical_collection,tennis,west,65.58,4
687,2019-08-10,physical_collection,kayak/sup,west,13.498,3
688,2019-08-10,physical_collection,sailing,west,13.115,3
689,2019-08-10,physical_collection,fitness,west,197.663,4
690,2019-08-10,order,cycling,east,458.659,6
691,2019-08-10,order,crosstrain,east,750.4979999999999,9
693,2019-08-10,order,tennis,south,364.48,10
694,2019-08-10,order,fitness,south,658.6850000000001,12
695,2019-08-10,physical_collection,jog/run,west,66.269,2
696,2019-08-10,physical_collection,skate/roller,west,111.601,2
697,2019-08-10,order,badminton,east,256.037,7
699,2019-08-10,physical_collection,pilates,west,90.103,1
701,2019-08-10,order,volleyball,east,23.716,5
702,2019-08-11,order,football,east,507.201,7
703,2019-08-11,order,hiking/trekking,south,4090.1699999999996,58
704,2019-08-11,order,badminton,south,233.685,7
705,2019-08-11,order,crosstrain,east,1091.1190000000001,8
706,2019-08-11,order,climbing,east,177.472,1
707,2019-08-11,order,cycling,east,520.366,8
708,2019-08-11,physical_collection,crosstrain,west,393.853,4
709,2019-08-11,order,yoga,east,626.016,8
711,2019-08-11,order,pilates,south,413.57399999999996,8
712,2019-08-11,order,table_tennis,south,42.554,4
714,2019-08-11,order,fitness,east,986.472,21
715,2019-08-11,order,hiking/trekking,east,5981.244000000001,76
716,2019-08-11,order,swimming,east,1744.1240000000003,23
717,2019-08-11,physical_collection,fitness,west,388.192,1
718,2019-08-11,order,unknown,east,23.477,1
719,2019-08-11,order,skate/roller,east,661.4770000000001,4
720,2019-08-11,order,surfing,south,413.59799999999996,9
721,2019-08-11,order,crosstrain,south,666.609,9
723,2019-08-11,order,basketball,south,269.116,3
724,2019-08-11,physical_collection,pilates,west,89.265,1
725,2019-08-11,order,fitness,south,815.632,16
726,2019-08-11,order,pilates,east,1057.011,18
727,2019-08-11,order,volleyball,east,20.151,3
728,2019-08-11,order,trail,south,346.394,4
729,2019-08-11,order,table_tennis,east,50.124,3
730,2019-08-11,order,surfing,east,775.947,8
731,2019-08-11,order,jog/run,east,3531.4129999999996,46
732,2019-08-11,order,cycling,south,26.611,3
734,2019-08-11,order,tennis,south,519.808,11
736,2019-08-11,order,jog/run,south,1627.358,26
737,2019-08-11,order,yoga,south,300.245,7
738,2019-08-11,physical_collection,basketball,west,35.56,3
739,2019-08-11,physical_collection,others,west,35.211,3
740,2019-08-11,physical_collection,jog/run,west,94.425,5
741,2019-08-11,order,volleyball,south,27.653,2
742,2019-08-11,order,diving,south,462.62700000000007,6
743,2019-08-11,order,swimming,south,1280.124,16
744,2019-08-11,physical_collection,climbing,west,26.625,1
745,2019-08-11,physical_collection,ski,west,120.78299999999999,3
746,2019-08-11,order,rugby,east,12.7,3
747,2019-08-11,order,basketball,east,600.118,10
748,2019-08-11,order,diving,east,909.104,12
753,2019-08-11,order,kayak/sup,east,579.4390000000001,5
754,2019-08-11,physical_collection,swimming,west,146.15,4
755,2019-08-11,order,tennis,east,503.03100000000006,12
756,2019-08-11,order,skate/roller,south,262.367,3
757,2019-08-11,order,squash,east,63.361000000000004,2
758,2019-08-11,physical_collection,badminton,west,37.838,4
760,2019-08-11,physical_collection,surfing,west,46.796,2
761,2019-08-11,order,trail,east,423.017,5
762,2019-08-11,order,football,south,327.106,5
763,2019-08-11,physical_collection,boxing,west,69.35499999999999,4
764,2019-08-11,order,golf,south,74.632,4
765,2019-08-11,order,badminton,east,539.1189999999999,6
767,2019-08-11,order,boxing,east,44.45,3
770,2019-08-11,order,others,east,61.821000000000005,3
771,2019-08-11,physical_collection,hiking/trekking,west,360.886,2
772,2019-08-11,physical_collection,cycling,west,111.96199999999999,1
773,2019-08-12,order,golf,south,85.435,3
774,2019-08-12,order,cycling,east,837.631,6
775,2019-08-12,order,yoga,south,443.14099999999996,8
776,2019-08-12,order,hiking/trekking,east,9921.523,100
777,2019-08-12,order,crosstrain,east,1072.276,11
778,2019-08-12,order,fitness,east,1819.623,28
779,2019-08-12,order,fitness,south,1334.574,25
780,2019-08-12,order,skate/roller,east,986.826,5
781,2019-08-12,order,jog/run,east,3158.4669999999996,50
783,2019-08-12,order,boxing,east,72.777,2
785,2019-08-12,order,unknown,south,62.009,2
786,2019-08-12,order,crosstrain,south,1131.3799999999999,10
787,2019-08-12,order,trail,east,496.816,7
788,2019-08-12,order,cycling,south,83.10499999999999,4
789,2019-08-12,order,yoga,east,1285.6190000000001,9
790,2019-08-12,order,swimming,south,1888.0849999999998,18
791,2019-08-12,order,climbing,east,156.451,2
793,2019-08-12,order,volleyball,south,27.518,1
794,2019-08-12,order,jog/run,south,2334.936,39
795,2019-08-12,order,sailing,south,34.119,4
796,2019-08-12,order,football,south,465.718,6
797,2019-08-12,order,others,east,308.273,6
798,2019-08-12,order,basketball,east,571.6949999999999,11
799,2019-08-12,order,hiking/trekking,south,6042.32,71
800,2019-08-12,order,diving,south,597.075,5
801,2019-08-12,order,trail,south,365.775,2
802,2019-08-12,order,volleyball,east,87.262,2
803,2019-08-12,order,pilates,east,987.3639999999999,19
805,2019-08-12,order,unknown,east,72.186,4
806,2019-08-12,physical_collection,surfing,west,15.661000000000001,2
808,2019-08-12,order,table_tennis,east,140.829,6
809,2019-08-12,order,football,east,876.76,8
810,2019-08-12,physical_collection,diving,west,124.074,4
811,2019-08-12,order,tennis,south,879.052,16
812,2019-08-12,order,tennis,east,706.1560000000001,15
813,2019-08-12,physical_collection,sailing,west,48.784,3
814,2019-08-12,physical_collection,ski,west,47.499,4
815,2019-08-12,order,kayak/sup,east,755.358,2
816,2019-08-12,order,pilates,south,891.798,14
817,2019-08-12,order,badminton,east,834.3059999999999,8
818,2019-08-12,order,golf,east,124.827,1
819,2019-08-12,physical_collection,swimming,west,36.356,3
821,2019-08-12,physical_collection,tennis,west,22.218,1
822,2019-08-12,order,squash,east,54.602,4
823,2019-08-12,physical_collection,jog/run,west,105.731,3
824,2019-08-12,order,swimming,east,3152.228,34
825,2019-08-12,order,surfing,east,1191.1879999999999,12
826,2019-08-12,physical_collection,football,west,148.241,4
827,2019-08-12,order,skate/roller,south,197.727,3
828,2019-08-12,order,badminton,south,485.413,7
829,2019-08-12,order,squash,south,12.225,3
830,2019-08-12,order,diving,east,907.168,7
831,2019-08-12,physical_collection,pilates,west,23.961000000000002,1
832,2019-08-12,order,surfing,south,566.862,10
833,2019-08-12,order,table_tennis,south,43.555,4
835,2019-08-12,physical_collection,others,west,14.376,4
836,2019-08-12,physical_collection,kayak/sup,west,51.525,2
837,2019-08-12,order,basketball,south,583.348,7
839,2019-08-12,physical_collection,skate/roller,west,71.736,1
840,2019-08-12,physical_collection,climbing,west,27.177999999999997,4
841,2019-08-12,order,others,south,10.318999999999999,2
843,2019-08-12,physical_collection,yoga,west,53.897000000000006,1
844,2019-08-12,physical_collection,cycling,west,14.621,2
845,2019-08-13,order,jog/run,south,2490.3810000000003,32
846,2019-08-13,order,pilates,east,782.414,14
847,2019-08-13,order,football,east,748.309,10
848,2019-08-13,order,swimming,east,2231.736,27
849,2019-08-13,order,jog/run,east,4051.9,43
850,2019-08-13,order,tennis,east,532.461,10
851,2019-08-13,order,swimming,south,1132.202,15
852,2019-08-13,order,badminton,south,261.111,4
853,2019-08-13,order,fitness,south,927.818,20
854,2019-08-13,physical_collection,yoga,west,18.203,2
855,2019-08-13,order,yoga,east,947.814,8
856,2019-08-13,order,boxing,east,162.473,4
857,2019-08-13,order,yoga,south,440.508,8
858,2019-08-13,order,diving,east,1297.514,12
859,2019-08-13,order,golf,south,46.159,1
860,2019-08-13,order,hiking/trekking,east,6760.063,88
861,2019-08-13,order,surfing,south,372.942,6
862,2019-08-13,order,crosstrain,east,1216.987,12
863,2019-08-13,order,hiking/trekking,south,3971.232,67
864,2019-08-13,order,basketball,east,739.649,6
866,2019-08-13,order,badminton,east,527.5840000000001,7
867,2019-08-13,order,football,south,358.385,5
868,2019-08-13,order,diving,south,408.29499999999996,6
869,2019-08-13,order,volleyball,east,30.000999999999998,4
871,2019-08-13,order,surfing,east,577.975,7
872,2019-08-13,order,cycling,east,785.2470000000001,7
873,2019-08-13,physical_collection,skate/roller,west,233.664,3
874,2019-08-13,order,squash,south,24.391,2
875,2019-08-13,physical_collection,hiking/trekking,west,302.784,4
876,2019-08-13,order,volleyball,south,11.192,3
877,2019-08-13,order,crosstrain,south,1107.714,9
878,2019-08-13,order,golf,east,284.588,4
879,2019-08-13,physical_collection,cycling,west,126.06500000000001,5
880,2019-08-13,order,others,east,365.37399999999997,1
881,2019-08-13,physical_collection,diving,west,122.144,4
882,2019-08-13,order,skate/roller,east,1249.625,7
883,2019-08-13,order,rugby,east,10.504000000000001,2
884,2019-08-13,order,cycling,south,186.778,2
885,2019-08-13,order,unknown,east,17.781,2
886,2019-08-13,order,climbing,east,284.043,2
887,2019-08-13,order,trail,south,532.539,3
889,2019-08-13,order,fitness,east,1556.066,23
891,2019-08-13,order,skate/roller,south,224.225,4
892,2019-08-13,physical_collection,surfing,west,75.87100000000001,2
895,2019-08-13,order,others,south,13.616,1
896,2019-08-13,physical_collection,crosstrain,west,281.204,2
897,2019-08-13,physical_collection,pilates,west,101.743,3
898,2019-08-13,order,basketball,south,393.434,6
902,2019-08-13,order,climbing,south,16.613,2
903,2019-08-13,physical_collection,swimming,west,85.42699999999999,2
905,2019-08-13,physical_collection,tennis,west,25.363,2
906,2019-08-13,physical_collection,kayak/sup,west,11.456999999999999,1
907,2019-08-13,order,table_tennis,east,70.503,4
908,2019-08-13,order,unknown,south,24.130000000000003,4
910,2019-08-13,physical_collection,table_tennis,west,23.706,4
912,2019-08-13,order,trail,east,655.172,5
913,2019-08-13,physical_collection,others,west,19.878999999999998,1
914,2019-08-13,order,tennis,south,708.028,14
915,2019-08-13,order,pilates,south,475.012,11
916,2019-08-13,order,kayak/sup,east,341.95500000000004,3
917,2019-08-13,physical_collection,ski,west,47.052,2
920,2019-08-13,physical_collection,jog/run,west,78.154,4
922,2019-08-14,order,fitness,south,654.904,17
923,2019-08-14,order,crosstrain,south,498.56800000000004,5
924,2019-08-14,order,hiking/trekking,east,6415.4169999999995,72
925,2019-08-14,order,fitness,east,924.0899999999999,21
926,2019-08-14,order,surfing,east,393.589,6
927,2019-08-14,order,pilates,south,309.8,6
928,2019-08-14,physical_collection,crosstrain,west,191.752,2
929,2019-08-14,order,crosstrain,east,582.999,8
930,2019-08-14,order,pilates,east,603.326,15
931,2019-08-14,order,jog/run,south,1736.03,21
935,2019-08-14,order,rugby,east,14.383000000000001,2
936,2019-08-14,order,basketball,east,336.992,5
937,2019-08-14,order,tennis,south,290.227,10
938,2019-08-14,order,cycling,south,155.10899999999998,3
939,2019-08-14,order,tennis,east,494.12299999999993,10
940,2019-08-14,order,volleyball,south,16.687,2
941,2019-08-14,order,swimming,east,1798.721,24
942,2019-08-14,order,table_tennis,east,55.616,5
943,2019-08-14,order,diving,south,215.529,6
944,2019-08-14,order,badminton,south,224.95100000000002,2
945,2019-08-14,physical_collection,cycling,west,39.531,2
946,2019-08-14,order,football,south,241.462,4
948,2019-08-14,order,table_tennis,south,26.674,2
949,2019-08-14,physical_collection,swimming,west,15.977,5
951,2019-08-14,physical_collection,ski,west,33.646,1
952,2019-08-14,order,skate/roller,east,441.53900000000004,6
953,2019-08-14,order,swimming,south,624.414,9
954,2019-08-14,physical_collection,pilates,west,49.951,5
955,2019-08-14,order,kayak/sup,east,160.355,3
956,2019-08-14,physical_collection,others,west,54.83200000000001,2
957,2019-08-14,order,diving,east,792.928,6
958,2019-08-14,physical_collection,diving,west,115.454,4
959,2019-08-14,order,yoga,south,213.32800000000003,4
960,2019-08-14,physical_collection,boxing,west,89.928,2
961,2019-08-14,order,yoga,east,585.241,5
962,2019-08-14,physical_collection,yoga,west,192.079,5
964,2019-08-14,order,jog/run,east,2390.216,35
965,2019-08-14,order,surfing,south,214.14499999999998,5
966,2019-08-14,physical_collection,surfing,west,91.459,4
967,2019-08-14,physical_collection,jog/run,west,93.09,2
970,2019-08-14,order,cycling,east,720.5939999999999,8
971,2019-08-14,order,badminton,east,320.081,6
972,2019-08-14,physical_collection,golf,west,13.741999999999999,1
974,2019-08-14,physical_collection,sailing,west,40.157,4
975,2019-08-14,order,trail,east,469.85299999999995,5
976,2019-08-14,order,boxing,east,63.932,3
977,2019-08-14,physical_collection,hiking/trekking,west,532.545,6
978,2019-08-14,order,golf,east,44.854,4
979,2019-08-14,physical_collection,climbing,west,15.399000000000001,2
980,2019-08-14,physical_collection,football,west,41.69,1
981,2019-08-14,order,trail,south,251.998,5
982,2019-08-14,order,unknown,south,11.829,2
983,2019-08-14,physical_collection,skate/roller,west,180.43900000000002,4
985,2019-08-14,order,basketball,south,195.536,6
986,2019-08-14,order,hiking/trekking,south,2779.6400000000003,38
987,2019-08-14,order,climbing,east,151.53199999999998,3
988,2019-08-14,order,squash,south,16.695,3
991,2019-08-14,order,football,east,605.231,5
992,2019-08-14,order,others,east,36.329,4
994,2019-08-14,physical_collection,fitness,west,199.254,3
995,2019-08-15,order,hiking/trekking,south,2850.965,45
996,2019-08-15,order,hiking/trekking,east,6080.5599999999995,66
997,2019-08-15,order,surfing,south,279.398,6
998,2019-08-15,order,diving,south,310.397,2
999,2019-08-15,order,kayak/sup,east,194.381,4
1000,2019-08-15,order,others,east,308.586,6
1002,2019-08-15,order,jog/run,south,2123.361,23
1004,2019-08-15,order,climbing,east,78.039,3
1005,2019-08-15,order,crosstrain,east,1065.517,10
1007,2019-08-15,order,cycling,east,565.376,12
1008,2019-08-15,order,crosstrain,south,682.661,6
1009,2019-08-15,order,basketball,east,456.29799999999994,9
1010,2019-08-15,order,squash,south,11.782,3
1013,2019-08-15,order,volleyball,south,21.166,3
1014,2019-08-15,order,fitness,south,812.005,15
1015,2019-08-15,order,basketball,south,303.09299999999996,8
1016,2019-08-15,order,football,south,286.053,7
1017,2019-08-15,order,swimming,south,798.626,15
1018,2019-08-15,order,tennis,east,665.8199999999999,12
1020,2019-08-15,order,swimming,east,1842.116,25
1022,2019-08-15,order,squash,east,16.315,3
1024,2019-08-15,order,jog/run,east,3054.536,32
1025,2019-08-15,order,unknown,east,12.406,2
1027,2019-08-15,order,trail,east,334.959,3
1028,2019-08-15,order,unknown,south,36.975,2
1029,2019-08-15,order,pilates,south,503.942,8
1030,2019-08-15,order,badminton,east,338.762,6
1033,2019-08-15,order,trail,south,327.381,1
1035,2019-08-15,order,yoga,east,556.788,5
